index,tid,loc_name,loc_number,loc_type,address_1,country,city,state,phone,postal_code,group_branch_number,latitude,longitude,update_timestamp,RunDate,InsertUpdateTime,RunID,brand
404,104389,Amherst CARSTAR Collision,E129X9,CITY,2915 Niagara Falls Blvd,US,Amherst,NY,+1 716-691-3284,14228,29X9,43.033883,-78.822444,2021-12-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:47:58,46292,ENTERPRISE
405,104390,Niagara Falls,E12935,CITY,9000 Niagara Falls Blvd,US,Niagara Falls,NY,+1 716-298-1000,14304,2935,43.0935,-78.9592,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:47:58,46292,ENTERPRISE
406,104391,Tonawanda Sheridan Dr.,E12931,CITY,2260 Sheridan Dr,US,Tonawanda,NY,+1 716-836-3030,14223,2931,42.980979,-78.850276,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:00,46292,ENTERPRISE
407,104392,Port Huron,E12050,CITY,3857 24th Ave Ste A,US,Fort Gratiot,MI,+1 810-982-4299,48059,2050,43.021333,-82.455654,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:12,46292,ENTERPRISE
408,104393,Lapeer,E120Y1,CITY,221 W Genesee St,US,Lapeer,MI,+1 810-664-6000,48446,20Y1,43.050724,-83.308371,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:16,46292,ENTERPRISE
409,104394,Saginaw,E120V5,CITY,3071 Bay Road Suite 3,US,Saginaw,MI,+1 989-792-5500,48603,20V5,43.451951,-83.975664,2022-02-04 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:17,46292,ENTERPRISE
410,104395,Davison,E120Y2,CITY,714 N State Rd,US,Davison,MI,+1 810-653-9385,48423,20Y2,43.036523,-83.517844,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:17,46292,ENTERPRISE
411,104396,Flint W. Pierson Rd.,E120V2,CITY,4128 W Pierson Rd,US,Flint,MI,+1 810-789-8200,48504,20V2,43.060763,-83.757989,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:17,46292,ENTERPRISE
412,104397,Greenville,E120X5,CITY,11294 W Carson City Rd,US,Greenville,MI,+1 616-225-2262,48838,20X5,43.176963,-85.299849,2021-10-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:23,46292,ENTERPRISE
413,104398,Rockford CARSTAR,E1201J,CITY,260 Northland Dr Ne,US,Rockford,MI,+1 616-863-0273,49341,201J,43.124872,-85.550568,2021-12-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:24,46292,ENTERPRISE
414,104399,Grand Rapids 5 Mile & Plainfield,E120P3,CITY,4214 Plainfield Ave Ne,US,Grand Rapids,MI,+1 616-363-8400,49525,20P3,43.039471,-85.609474,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:24,46292,ENTERPRISE
415,104400,Grand Rapids Keller Ford,E120X1,CITY,3375 Alpine Ave Nw,US,Grand Rapids,MI,+1 616-785-7311,49544,20X1,43.024757,-85.689242,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:24,46292,ENTERPRISE
416,104401,Downtown Grand Rapids,E120P5,CITY,1100 Plainfield Ave Ne,US,Grand Rapids,MI,+1 616-776-7665,49503,20P5,42.98257,-85.668257,2021-11-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:24,46292,ENTERPRISE
417,104402,Muskegon,E120P6,CITY,3062 Henry St,US,Muskegon,MI,+1 231-733-1670,49441,20P6,43.197015,-86.263201,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:25,46292,ENTERPRISE
418,104403,Grand Haven,E120X6,CITY,525 S Beechtree St,US,Grand Haven,MI,+1 616-846-2100,49417,20X6,43.056239,-86.205938,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:25,46292,ENTERPRISE
419,104404,Grafton,E144B1,CITY,1805 Wisconsin Ave,US,Grafton,WI,+1 262-375-5912,53024,44B1,43.3104,-87.9576,2021-12-02 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:29,46292,ENTERPRISE
420,104405,Glendale,E14412,CITY,5932 N Green Bay Ave,US,Milwaukee,WI,+1 414-540-7100,53209,4412,43.125004,-87.934893,2022-04-08 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:29,46292,ENTERPRISE
421,104406,Milwaukee W. Brown Deer Rd.,E14411,CITY,8205 W Brown Deer Rd,US,Milwaukee,WI,+1 414-365-0800,53223,4411,43.177661,-88.011684,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:29,46292,ENTERPRISE
422,104407,West Bend Gordie Boucher Ford,E14415,CITY,3021 W Washington St,US,West Bend,WI,+1 262-335-2660,53095,4415,43.427131,-88.224792,2022-01-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:29,46292,ENTERPRISE
423,104408,Slinger,E14427,CITY,1136 E Commerce Blvd,US,Slinger,WI,+1 262-346-2107,53086,4427,43.325,-88.2619,2022-01-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
424,104409,Germantown,E14417,CITY,W190n10953 Kleinmann Ave,US,Germantown,WI,+1 262-250-3700,53022,4417,43.218934,-88.144037,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
425,104410,Wauwatosa,E14406,CITY,1750 N Mayfair Rd,US,Wauwatosa,WI,+1 414-777-3888,53226,4406,43.054,-88.047,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
426,104411,Downtown Milwaukee,E14414,CITY,310 W Wisconsin Ave Ste 170a,US,Milwaukee,WI,+1 414-223-3720,53203,4414,43.038864,-87.915494,2022-01-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
427,104412,Brookfield West,E14426,CITY,600 Woelfel Rd,US,Brookfield,WI,+1 262-395-1030,53045,4426,43.0379,-88.1363,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
428,104413,Waukesha,E14410,CITY,1714 Paramount Drive,US,Waukesha,WI,+1 262-549-8106,53186,4410,43.025306,-88.198983,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
429,104414,Oconomowoc Brown St.,E14419,CITY,W359 N5920 Brown Street,US,Oconomowoc,WI,+1 262-567-9900,53066,4419,43.127409,-88.460881,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
430,104415,Greenfield,E14404,CITY,3655 S 108th St,US,Greenfield,WI,+1 414-546-6900,53228,4404,42.978092,-88.047781,2022-01-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
431,104416,Milwaukee S. 27th St.,E14400,CITY,4377 S 27th St,US,Milwaukee,WI,+1 414-281-8811,53221,4400,42.965109,-87.948948,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:30,46292,ENTERPRISE
432,104417,Beaver Dam Falbe Gates Collision,E14457,CITY,W9666 Beaverland Pkwy,US,Beaver Dam,WI,+1 920-356-1111,53916,4457,43.430989,-88.882489,2020-08-04 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:31,46292,ENTERPRISE
433,104418,Sun Prairie,E1445A,CITY,1610 W Main St,US,Sun Prairie,WI,+1 608-478-3825,53590,445A,43.1784,-89.2405,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:32,46292,ENTERPRISE
434,104419,Madison American Pkwy.,E14446,CITY,2 Eastpark Ct,US,Madison,WI,+1 608-241-8901,53718,4446,43.148189,-89.287582,2020-11-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:32,46292,ENTERPRISE
435,104420,Madison Dane County Regional Airport,MSNT61,AIRPORT,4000 International Ln,US,Madison,WI,+1 608-661-4900,53704,44V2,43.138699,-89.34722,2021-12-21 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:32,46292,ENTERPRISE
436,104421,Middleton Ford,E14449,CITY,7520 Century Ave,US,Middleton,WI,+1 608-831-4999,53562,4449,43.111669,-89.510702,2020-12-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:32,46292,ENTERPRISE
437,104422,Baraboo,E14452,CITY,628 Wi-136,US,Baraboo,WI,+1 608-355-7600,53913,4452,43.464865,-89.769588,2020-07-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:34,46292,ENTERPRISE
438,104423,Madison Odana Rd.,E14440,CITY,6646 Odana Rd,US,Madison,WI,+1 608-833-2220,53719,4440,43.05547,-89.494472,2022-01-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:34,46292,ENTERPRISE
439,104424,Madision W. Beltline Hwy.,E1444F,CITY,200 W Beltline Hwy,US,Madison,WI,+1 608-260-0063,53713,444F,43.037934,-89.38607,2022-01-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:34,46292,ENTERPRISE
440,104425,Mason City,E16275,CITY,2740 4th St Sw,US,Mason City,IA,+1 641-423-8300,50401,6275,43.148707,-93.241155,2022-04-29 00:00:00,2022-05-03 08:50:05,2022-05-03 13:48:45,46292,ENTERPRISE
441,104426,Blackfoot,E14787,CITY,798 W Judicial St,US,Blackfoot,ID,+1 208-690-3576,83221,4787,43.192509,-112.353632,2022-03-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:50:13,46292,ENTERPRISE
442,104427,Roseburg,E14620,CITY,150 Ne Garden Valley Blvd,US,Roseburg,OR,+1 541-440-3030,97470,4620,43.227279,-123.35366,2021-11-12 00:00:00,2022-05-03 08:50:05,2022-05-03 13:50:40,46292,ENTERPRISE
443,104428,Coos Bay,E14622,PORT_OF_CALL,455 N Broadway,US,Coos Bay,OR,+1 541-266-7100,97420,4622,43.370268,-124.213471,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:50:42,46292,ENTERPRISE
444,104429,North Bend Southwest Oregon Reg. Airport,E14689,AIRPORT,1100 Airport Ln,US,North Bend,OR,+1 541-751-0298,97459,4689,43.414736,-124.244063,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 13:50:43,46292,ENTERPRISE
445,104430,Newburyport,E11072,CITY,165 State St,US,Newburyport,MA,+1 978-357-7053,1950,1072,42.799599,-70.874643,2022-04-01 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:09,46292,ENTERPRISE
446,104431,Gloucester,E110M5,CITY,123 Eastern Ave,US,Gloucester,MA,+1 978-281-3288,1930,10M5,42.6229,-70.6415,2021-06-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:09,46292,ENTERPRISE
447,104432,Haverhill,E11043,CITY,31 River Street,US,Haverhill,MA,+1 978-374-1020,1832,1043,42.77189,-71.087526,2021-12-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:09,46292,ENTERPRISE
448,104433,Beverly,E110M3,CITY,312 Cabot St,US,Beverly,MA,+1 978-524-9555,1915,10M3,42.552926,-70.878908,2021-06-11 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:09,46292,ENTERPRISE
449,104434,Derry,E110P3,CITY,10 Manchester Rd,US,Derry,NH,+1 603-434-4210,3038,10P3,42.8949,-71.3298,2022-02-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
450,104435,Salem,E110M2,CITY,286 N Broadway,US,Salem,NH,+1 603-894-7090,3079,10M2,42.7975,-71.2376,2022-03-22 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
451,104436,Manchester Gold St.,E110P1,CITY,1050 Gold St,US,Manchester,NH,+1 603-296-0302,3103,10P1,42.9579,-71.4384,2022-01-13 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
452,104437,Manchester-Boston Regional Airport,MHTT61,AIRPORT,1 Airport Rd,US,Manchester,NH,+1 833-789-0754,3103,10DM,42.928123,-71.438058,2022-01-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
453,104438,Lawrence Union St.,E11025,CITY,660 S Union St,US,Lawrence,MA,+1 978-683-1900,1843,1025,42.683673,-71.152267,2021-12-10 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
454,104439,Dracut,E110R8,CITY,1734 Lakeview Ave,US,Dracut,MA,+1 978-427-6933,1826,10R8,42.6791,-71.3419,2022-04-21 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
455,104440,Nashua Main St.,E110B7,CITY,340 Main Street,US,Nashua,NH,+1 603-821-7414,3060,10B7,42.749327,-71.460201,2022-01-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
456,104441,Tewksbury,E11017,CITY,818 Main Street Rt. 38,US,Tewksbury,MA,+1 978-858-3504,1876,1017,42.614774,-71.240783,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
457,104442,Lowell,E110R5,CITY,280 Chelmsford St,US,Lowell,MA,+1 978-453-1631,1851,10R5,42.632047,-71.319439,2022-01-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
458,104443,Danvers,E11001,CITY,151 Andover Street,US,Danvers,MA,+1 978-750-6000,1923,1001,42.55788,-70.970144,2022-01-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
459,104444,Nashua Continental Blvd.,E11071,CITY,302 Continental Blvd,US,Merrimack,NH,+1 603-886-9599,3054,1071,42.806282,-71.545654,2022-01-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
460,104445,Wilmington,E110M8,CITY,285 Main St,US,Wilmington,MA,+1 978-988-5737,1887,10M8,42.552793,-71.179147,2022-02-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
461,104446,Salem,E110E8,CITY,63 Jefferson Ave,US,Salem,MA,+1 978-741-2780,1970,10E8,42.512336,-70.90046,2021-09-30 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
462,104447,Chelmsford,E110U8,CITY,290 Littleton Rd Unit 9,US,Chelmsford,MA,+1 978-367-0212,1824,10U8,42.583571,-71.385577,2022-02-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
463,104448,Saugus Stephen's Auto Body,E110E9,CITY,141 Broadway,US,Saugus,MA,+1 781-231-3361,1906,10E9,42.49459,-71.016497,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
464,104449,Wakefield,E11014,CITY,627 Main St,US,Wakefield,MA,+1 781-246-3334,1880,1014,42.496515,-71.069403,2022-02-27 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
465,104450,Woburn,E11010,CITY,248 Mishawum Rd,US,Woburn,MA,+1 781-932-9898,1801,1010,42.503801,-71.137884,2022-04-17 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
466,104451,Milford,E110P2,CITY,312 Elm St,US,Milford,NH,+1 603-672-4658,3055,10P2,42.840701,-71.676757,2022-02-24 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:10,46292,ENTERPRISE
467,104452,Peterborough,E11076,CITY,1 Jaffrey Rd Ste 10a,US,Peterborough,NH,+1 603-924-9058,3458,1076,42.837533,-71.980381,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:17,46292,ENTERPRISE
468,104453,Fitchburg,E11052,CITY,70 Water Street,US,Fitchburg,MA,+1 978-343-4900,1420,1052,42.580642,-71.795562,2022-04-12 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:17,46292,ENTERPRISE
469,104454,Leominster,E110U2,CITY,127 Mechanic Street,US,Leominster,MA,+1 978-537-9814,1453,10U2,42.524445,-71.754243,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:17,46292,ENTERPRISE
470,104455,Bedford Laurence G. Hanscom Field,E110J7,AIRPORT,200 Hanscom Dr,US,Bedford,MA,+1 781-932-9898,1730,10J7,42.4949,-71.2789,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:17,46292,ENTERPRISE
471,104456,Keene,E11067,CITY,535 Main Street,US,Keene,NH,+1 603-358-3345,3431,1067,42.920364,-72.275601,2022-04-25 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:18,46292,ENTERPRISE
472,104457,Brattleboro,E124HT,CITY,801 Putney Rd Unit 1,US,Brattleboro,VT,+1 802-257-4700,5301,24HT,42.875963,-72.560252,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:18,46292,ENTERPRISE
473,104458,Gardner,E11057,CITY,183 Conant St,US,Gardner,MA,+1 978-630-2116,1440,1057,42.564722,-71.990909,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:18,46292,ENTERPRISE
474,104459,Greenfield,E14827,CITY,136 River St,US,Greenfield,MA,+1 413-774-5092,1301,4827,42.583354,-72.611353,2022-01-28 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:24,46292,ENTERPRISE
475,104460,Bennington,E124HE,CITY,96 Northside Dr,US,Bennington,VT,+1 802-447-2203,5201,24HE,42.894052,-73.202576,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:24,46292,ENTERPRISE
476,104461,Clifton Park,E124HA,CITY,1637 Route 9,US,Clifton Park,NY,+1 518-373-4141,12065,24HA,42.856179,-73.759553,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
477,104462,Troy,E12436,CITY,120 Hoosick St Suite 12c,US,Troy,NY,+1 518-279-9130,12180,2436,42.739244,-73.678474,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
478,104463,Latham,E124HL,CITY,357 Troy Schenectady Rd,US,Latham,NY,+1 518-783-1091,12110,24HL,42.744226,-73.749232,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
479,104464,Albany International Airport,ALBT61,AIRPORT,737 Albany Shaker Rd,US,Albany,NY,+1 844-934-1076,12211,24JX,42.740383,-73.808131,2021-11-02 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
480,104465,Scotia,E124H4,CITY,19 Airport Rd,US,Scotia,NY,+1 518-374-7890,12302,24H4,42.849317,-73.940494,2022-02-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
481,104466,Schenectady,E124H6,CITY,1485 State St,US,Schenectady,NY,+1 518-374-7890,12304,24H6,42.792234,-73.917259,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
482,104467,Colonie,E124C1,CITY,1615 Central Ave,US,Colonie,NY,+1 518-869-9010,12205,24C1,42.71869,-73.833864,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
483,104468,Albany Central Ave.,E124C2,CITY,900 Central Ave,US,Albany,NY,+1 518-453-6222,12206,24C2,42.680458,-73.790704,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
484,104469,Albany Times Union Center,E124HX,CITY,51 S. Pearl St./t.u. Center,US,Albany,NY,+1 518-472-1111,12207,24HX,42.64833,-73.753841,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
485,104470,Albany-Rensselaer Train Station,E1242H,RAIL,525 East St,US,Rensselaer,NY,+1 518-427-3893,12144,242H,42.641364,-73.740193,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
486,104471,East Greenbush,E124IH,CITY,745 Columbia Turnpike,US,E.greenbush,NY,+1 518-479-0606,12061,24IH,42.584643,-73.694828,2022-04-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:27,46292,ENTERPRISE
487,104472,Auburn,E12965,CITY,329 Grant Avenue Rd,US,Auburn,NY,+1 315-253-4004,13021,2965,42.959472,-76.541239,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:33,46292,ENTERPRISE
488,104473,Cortland,E12967,CITY,991 State Route 13,US,Cortland,NY,+1 607-758-9000,13045,2967,42.579281,-76.210744,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:33,46292,ENTERPRISE
489,104474,Geneva,E12916,CITY,830 Canandaigua Rd,US,Geneva,NY,+1 315-789-3500,14456,2916,42.857077,-77.014923,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:35,46292,ENTERPRISE
490,104475,Canandaigua,E12906,CITY,2552 Rochester Rd,US,Canandaigua,NY,+1 585-396-1600,14424,2906,42.9074,-77.2971,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:37,46292,ENTERPRISE
491,104476,Geneseo,E12928,CITY,4243 Lakeville Rd,US,Geneseo,NY,+1 585-243-6660,14454,2928,42.797092,-77.789172,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:51:39,46292,ENTERPRISE
492,104477,West Seneca Transit Rd.,E129X1,CITY,3461 Transit Rd,US,Depew,NY,+1 716-668-9400,14043,29X1,42.860998,-78.696871,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:09,46292,ENTERPRISE
493,104478,Buffalo Niagara International Airport,BUFT61,AIRPORT,4200 Genesee St-Buffalo Airprt,US,Buffalo,NY,+1 833-813-5266,14225,29EB,42.931011,-78.735188,2020-10-29 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
494,104479,Cheektowaga,E12934,CITY,3700 Genesee Street,US,Cheektowaga,NY,+1 716-565-5400,14225,2934,42.928125,-78.749208,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
495,104480,Amherst Sheridan Dr.,E12948,CITY,3579 Sheridan Drive,US,Amherst,NY,+1 716-836-2800,14226,2948,42.979418,-78.8011,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
496,104481,Buffalo Delaware Ave.,E12933,CITY,2643 Delaware Ave,US,Buffalo,NY,+1 716-873-0100,14216,2933,42.95586,-78.869117,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
497,104482,Downtown Buffalo,E12939,CITY,1312 Main Street,US,Buffalo,NY,+1 716-884-6666,14209,2939,42.909447,-78.86664,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
498,104483,Orchard Park,E12930,CITY,3544 Southwestern Blvd,US,Orchard Park,NY,+1 716-677-5800,14127,2930,42.786489,-78.763315,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
499,104484,Hamburg,E12938,CITY,5160 Camp Rd,US,Hamburg,NY,+1 716-646-0100,14075,2938,42.746821,-78.852509,2021-10-06 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:25,46292,ENTERPRISE
500,104485,Romeo,E120D3,CITY,66152 Van Dyke Rd,US,Washington,MI,+1 586-336-3770,48095,20D3,42.781327,-83.013044,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:43,46292,ENTERPRISE
501,104486,Clinton Township Hall Rd.,E12065,CITY,20650 Hall Rd,US,Clinton Township,MI,+1 586-783-6220,48038,2065,42.628272,-82.916102,2021-11-30 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:43,46292,ENTERPRISE
502,104487,Clinton Township Gratiot Ave.,E12031,CITY,36633 S Gratiot Ave,US,Clinton Township,MI,+1 586-954-3700,48035,2031,42.56655,-82.893672,2021-10-26 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:43,46292,ENTERPRISE
503,104488,Lake Orion,E12046,CITY,1270 Lapeer Rd,US,Lake Orion,MI,+1 248-814-8407,48360,2046,42.763213,-83.242722,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
504,104489,Rochester Hills Avon & Rochester,E12069,CITY,914 S Rochester Rd,US,Rochester Hills,MI,+1 248-608-1552,48307,2069,42.667767,-83.133313,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
505,104490,Auburn Hills,E120B8,CITY,1080 N. Opdyke Rd.,US,Auburn Hills,MI,+1 248-475-9023,48326,20B8,42.65508,-83.245993,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
506,104491,Sterling Heights,E12020,CITY,40825 Van Dyke Ave,US,Sterling Heights,MI,+1 586-939-3819,48313,2020,42.594948,-83.031074,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
507,104492,Clarkston,E12044,CITY,7099 Dixie Hwy,US,Clarkston,MI,+1 248-625-2328,48346,2044,42.724358,-83.427401,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
508,104493,Waterford Township,E12014,CITY,6175 Highland Rd,US,Waterford,MI,+1 248-666-7653,48327,2014,42.659708,-83.409424,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
509,104494,Sylvan Lake,E12091,CITY,362 S. Telegraph Road,US,Sylvan Lake,MI,+1 248-738-9216,48320,2091,42.607415,-83.343898,2021-10-14 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
510,104495,Warren E. 14 Mile & Van Dyke,E12092,CITY,32432 Van Dyke,US,Warren,MI,+1 586-979-6646,48093,2092,42.533639,-83.029165,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
511,104496,Troy,E12012,CITY,2855 W. Maple Road,US,Troy,MI,+1 248-435-6333,48084,2012,42.547433,-83.184056,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
512,104497,Grand Blanc,E120Y4,CITY,6044 S Saginaw Rd,US,Grand Blanc,MI,+1 810-694-5301,48439,20Y4,42.940831,-83.645861,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
513,104498,Madison Heights,E12063,CITY,30715 John R,US,Madison Heights,MI,+1 248-588-4081,48071,2063,42.517966,-83.106431,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
514,104499,Roseville,E12052,CITY,29390 Gratiot Ave,US,Roseville,MI,+1 586-552-2770,48066,2052,42.5127,-82.9259,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
515,104500,Royal Oak Woodward Ave.,E120H4,CITY,30674 Woodward Ave,US,Royal Oak,MI,+1 248-554-6720,48073,20H4,42.515124,-83.183194,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
516,104501,Warren I-696 & Van Dyke,E12007,CITY,27101 Van Dyke Road,US,Warren,MI,+1 586-754-3444,48093,2007,42.493328,-83.027898,2021-10-07 00:00:00,2022-05-03 08:50:05,2022-05-03 13:52:44,46292,ENTERPRISE
